place_name,address,city,category,review_rating,place_avg_rating,review_text,review_date,review_language,reviewer_num_reviews,reviewer_is_local_guide,review_likes,review_id,source_url,source,traveler_type,user_location,nights_stayed
Sylhet Paradise Inn,,Sylhet,hotel,3.0,4.05,"Pleasant | Liked: The breakfast was tasty but could have more items on the menu. I like the pool side. It was a good experience with the pool. But please forbidden the rule of smoking sitting beside the swimming pool. | Disliked: I din't like the room. The outside view was not good and there is no complimentary tea/coffe. The room's wall and floor was kind a wet I think they have water pipeline problem. So, fix it.",2026-06-28T16:53:52.000Z,en,,,0.0,35db3c1dd46e132a,https://www.booking.com/hotel/bd/sylhet-paradise-inn.html,booking.com,Couple,Bangladesh,1
Sylhet Paradise Inn,,Sylhet,hotel,0.5,4.05,"Overall, the experience fell far below my expectations and I hope these issues are addressed to improve future guests&#3 | Liked: Hotel location was good. | Disliked: The worst experience I have ever had.

The room was missing basic amenities and some of the advertised equipment was not provided. I requested a water kettle but unfortunately, it was never delivered. The room lacked even the most essential items.

What was most disappointing was the lack of customer service—no one checked in to ask whether everything was satisfactory or if I needed any assistance.

The complimentary breakfast was also very disappointing. The quality was poor and it was not served properly.

Overall, the experience fell far below my expectations and I hope these issues are addressed to improve future guests' experiences.",2026-06-28T15:16:10.000Z,xu,,,0.0,bade5e0783d6065c,https://www.booking.com/hotel/bd/sylhet-paradise-inn.html,booking.com,Group,Bangladesh,1
Sylhet Paradise Inn,,Sylhet,hotel,5.0,4.05,Exceptional | Liked: Very good.  Staffs are very friendly,2026-06-20T06:09:46.000Z,en,,,0.0,b0b67ad660bc15a4,https://www.booking.com/hotel/bd/sylhet-paradise-inn.html,booking.com,Solo traveler,United Arab Emirates,1
Sylhet Paradise Inn,,Sylhet,hotel,5.0,4.05,Exceptional | Liked: Behavior and service,2026-06-14T04:32:14.000Z,xu,,,0.0,2ff83d1e5d72d898,https://www.booking.com/hotel/bd/sylhet-paradise-inn.html,booking.com,Solo traveler,Bangladesh,2
Sylhet Paradise Inn,,Sylhet,hotel,5.0,4.05,"Amazing all round | Liked: Everything was amazing from the friendly staff, cleanliness, service.",2026-06-12T17:38:33.000Z,en,,,0.0,eb6928a7cdaaf10f,https://www.booking.com/hotel/bd/sylhet-paradise-inn.html,booking.com,Family,United Kingdom,1
Sylhet Paradise Inn,,Sylhet,hotel,3.5,4.05,"Nice stay with complimentary breakfast, offering good value for money. | Liked: Breakfast was nice, with a good selection of items on the menu. The location was also fine. | Disliked: The swimming pool maintenance and water treatment could have been improved.",2026-06-11T04:42:46.000Z,en,,,0.0,a7dacbf7570df88d,https://www.booking.com/hotel/bd/sylhet-paradise-inn.html,booking.com,Solo traveler,Bangladesh,2
Sylhet Paradise Inn,,Sylhet,hotel,4.5,4.05,It was really a great pleasure to stay here | Liked: I like the cleanliness most. The behaviour of the staff was excellent.  The room was excellent. The swimming pool was also charming.  The washroom was so clean. The room service was great.The morning breakfast was also great. | Disliked: There is nothing to unlike. But I think the restaurant prices should be less and there should be more types of cuisine.,2026-06-05T14:23:29.000Z,en,,,0.0,009ac2a7c2f04dea,https://www.booking.com/hotel/bd/sylhet-paradise-inn.html,booking.com,Solo traveler,Bangladesh,1
Sylhet Paradise Inn,,Sylhet,hotel,4.0,4.05,"suggest others to stay there | Liked: breakfast, staff smiley face, their cooperative mentality and so on",2026-06-02T07:24:42.000Z,en,,,0.0,848bc0e4e57645f2,https://www.booking.com/hotel/bd/sylhet-paradise-inn.html,booking.com,Solo traveler,Bangladesh,1
Sylhet Paradise Inn,,Sylhet,hotel,5.0,4.05,Exceptional | Liked: Clean environment.,2026-05-31T08:41:19.000Z,xu,,,0.0,a55b37aa7f3301dd,https://www.booking.com/hotel/bd/sylhet-paradise-inn.html,booking.com,Solo traveler,United States,1
Sylhet Paradise Inn,,Sylhet,hotel,4.0,4.05,"Nice place to Stay with family | Liked: Nice Staff, Clean, Very good breakfast",2026-05-29T13:11:58.000Z,en,,,0.0,3448279d3b327a86,https://www.booking.com/hotel/bd/sylhet-paradise-inn.html,booking.com,Solo traveler,Bangladesh,2
Kollol Hotel,,Cox's Bazar,hotel,4.0,3.65,Very good | Liked: Live music & kabab | Disliked: Na,2026-07-28T17:09:36.000Z,en,,,1.0,9541da85e124d30b,https://www.booking.com/hotel/bd/kollol-by-j-amp-z-group.html,booking.com,Solo traveler,Bangladesh,3
Kollol Hotel,,Cox's Bazar,hotel,5.0,3.65,"Exceptional | Liked: Hotel Kollol is a great place to stay. The staff are very welcoming and friendly. A special thanks to Kalam from room service for his sincere service, and to Mr. Tuhin and the rest of the reception team for their wonderful hospitality! | Disliked: Nothing major to complain about, though I expected a bit more from the complimentary breakfast. Given J&Z Group's good reputation in catering, they should be more mindful to maintain it. Overall, a good experience nonetheless",2026-07-22T06:52:08.000Z,xu,,,3.0,46beaa5c839735f7,https://www.booking.com/hotel/bd/kollol-by-j-amp-z-group.html,booking.com,Solo traveler,Bangladesh,3
Kollol Hotel,,Cox's Bazar,hotel,2.5,3.65,Passable | Liked: Location | Disliked: Services,2026-07-15T16:33:27.000Z,en,,,0.0,da7d38f184768c9e,https://www.booking.com/hotel/bd/kollol-by-j-amp-z-group.html,booking.com,Solo traveler,Bangladesh,3
Kollol Hotel,,Cox's Bazar,hotel,3.5,3.65,Good | Liked: Everything is good,2026-07-11T10:43:16.000Z,en,,,2.0,c8c6fd77fc4562dc,https://www.booking.com/hotel/bd/kollol-by-j-amp-z-group.html,booking.com,Family,Bangladesh,1
Kollol Hotel,,Cox's Bazar,hotel,4.5,3.65,Excellent | Liked: Very near to the beach.,2026-07-08T18:09:40.000Z,xu,,,2.0,2f4e6481a62db477,https://www.booking.com/hotel/bd/kollol-by-j-amp-z-group.html,booking.com,Family,Bangladesh,3
Kollol Hotel,,Cox's Bazar,hotel,3.0,3.65,"Pleasant | Liked: Great location close to beach. Good food luve music swimming pool. Nice views. | Disliked: Room service, restaurant service. Overall staff service is poor. They are well behaved but reluctant in action",2026-07-04T18:58:58.000Z,en,,,0.0,977577e9518cc2ee,https://www.booking.com/hotel/bd/kollol-by-j-amp-z-group.html,booking.com,Solo traveler,Bangladesh,1
Kollol Hotel,,Cox's Bazar,hotel,2.5,3.65,"Passable | Liked: Location, activities, food taste | Disliked: There service is not good. At first, checked in there was no shampoo, body wash, floor mat. The AC was pouring water. Had to call the room service more than 4 times to fix all. Later the room was shifted. This time the AC was not cooling. We didn't call anymore.

Their food taste is fair to good. But again the staffs are so reluctant! Moves aimlessly. Doesn't pay attention, food will not arrive in hours. They said too many people are difficult to manage, but my observation was that they were carefree.",2026-07-04T18:56:31.000Z,en,,,0.0,df95339597fac975,https://www.booking.com/hotel/bd/kollol-by-j-amp-z-group.html,booking.com,Solo traveler,Bangladesh,1
Kollol Hotel,,Cox's Bazar,hotel,3.5,3.65,It was fair enough. | Liked: I liked the location and facilities attached to the room booking. I also loved some of the foods from the restaurant. I loved the swimming pool facility the most. | Disliked: The staffs were short staffed and there was delays in several room service requests.,2026-06-13T15:06:01.000Z,en,,,1.0,3e815d4aaa4a548c,https://www.booking.com/hotel/bd/kollol-by-j-amp-z-group.html,booking.com,Couple,Bangladesh,2
Kollol Hotel,,Cox's Bazar,hotel,4.0,3.65,"Very good | Liked: Swimming pool.Go early.
BBQ & live music
Tuhin the office manager very good English & very efficient | Disliked: Breakfast the same everyday 7 days.No coffee.
Power outages.",2026-06-13T07:30:37.000Z,en,,,2.0,b0351fb98fb2c8e9,https://www.booking.com/hotel/bd/kollol-by-j-amp-z-group.html,booking.com,Solo traveler,Australia,7
Kollol Hotel,,Cox's Bazar,hotel,4.5,3.65,"Excellent team work to gain guest’s trust with upmost hospitality. Front Desk Manager Tuhin, Executive Arnob, and others | Liked: Excellent team work to gain guest’s trust with upmost hospitality. Front Desk Manager Tuhin, Executive Arnob, and others were awesome. | Disliked: WiFi",2026-06-07T16:12:26.000Z,xu,,,3.0,4b3a25adc3e698cc,https://www.booking.com/hotel/bd/kollol-by-j-amp-z-group.html,booking.com,Family,United States,3
Kollol Hotel,,Cox's Bazar,hotel,3.5,3.65,Good | Liked: Plan nan with soup,2026-06-01T16:48:23.000Z,en,,,0.0,a0eb675f53fd9db1,https://www.booking.com/hotel/bd/kollol-by-j-amp-z-group.html,booking.com,Family,Bangladesh,3
Kollol Hotel,,Cox's Bazar,hotel,3.0,3.65,Pleasant | Disliked: Mini Bar fee tk.50 is unexpected to me but Other's are reasonable.,2026-05-30T14:32:08.000Z,en,,,0.0,556fa64c5ec03dab,https://www.booking.com/hotel/bd/kollol-by-j-amp-z-group.html,booking.com,Solo traveler,Bangladesh,2
Kollol Hotel,,Cox's Bazar,hotel,5.0,3.65,"Exceptional | Liked: Had a great experience at Hotel Kollol by J&Z Group. The location is excellent, and the service was very good. Special thanks to Tuhin for his outstanding hospitality and helpful attitude. He was professional, friendly, and made our stay more comfortable. Highly recommended",2026-05-30T13:37:56.000Z,xu,,,3.0,ac4fcf293ae22fa0,https://www.booking.com/hotel/bd/kollol-by-j-amp-z-group.html,booking.com,Couple,United States,7
Kollol Hotel,,Cox's Bazar,hotel,3.5,3.65,"Good | Liked: We enjoyed a lot in swimming pool and gym too, felt cordial environment by stuff working there. | Disliked: We hurt due to restrictions in evening singing programme as all of attended person must to take part in bar b qué dinner.",2026-05-29T17:54:17.000Z,en,,,1.0,e85f677725ad98e9,https://www.booking.com/hotel/bd/kollol-by-j-amp-z-group.html,booking.com,Solo traveler,Bangladesh,2
Kollol Hotel,,Cox's Bazar,hotel,4.0,3.65,"This is the second time I've stayed at the Kollol. I am hoping to return. | Liked: Location, view, room | Disliked: I liked most things.
There wasn't a guest review form in the room which I would have happily completed.
I pointed this out to the Housekeeping Supervisor who called to the room to ask if we needed anything regarding housekeeping.",2026-05-21T13:11:26.000Z,en,,,1.0,8c0b7aa31fc0114f,https://www.booking.com/hotel/bd/kollol-by-j-amp-z-group.html,booking.com,Group,United Kingdom,3
Kollol Hotel,,Cox's Bazar,hotel,4.0,3.65,"Very good | Liked: Location, breakfast,",2026-05-01T18:37:41.000Z,en,,,0.0,dc405ba28d30fc66,https://www.booking.com/hotel/bd/kollol-by-j-amp-z-group.html,booking.com,Family,Bangladesh,2
Kollol Hotel,,Cox's Bazar,hotel,1.5,3.65,"Poor | Disliked: I had a very disappointing experience at Hotel Kollol.  I booked a stay for 3 days, but when we arrived, they refused to give us a room. They informed us at the last moment that they only allow married couples, which was never mentioned during the booking process.

When I requested a refund, they refused, which made the situation even worse. This lack of transparency caused us unnecessary stress and financial loss. We had already spent money on travel, including flight costs, and after arriving, we were left without accommodation.

If this is their policy, they should clearly mention it beforehand so guests can plan accordingly. This kind of treatment is unfair and unprofessional.

I would not recommend this hotel due to poor communication and customer service.",2026-04-20T21:39:13.000Z,xu,,,0.0,c61c16f59ee204dd,https://www.booking.com/hotel/bd/kollol-by-j-amp-z-group.html,booking.com,Couple,Bangladesh,2
Kollol Hotel,,Cox's Bazar,hotel,5.0,3.65,"I would highly recommend everyone to give the hotel a go. You will have fantastic time there | Liked: My overall experience is good. All the staff are really friendly. They are very welcoming. The facilities are well maintained. 

Beautiful place and located very close to Laboni beach. Just about 5 minutes walk to the beach. Live music in the evening. Very lively atmosphere. Highly recommended. | Disliked: The behaviour of some security gurad, security is a bit poor however better than any other places.",2026-04-20T09:31:51.000Z,en,,,1.0,c3dbe5109e882b07,https://www.booking.com/hotel/bd/kollol-by-j-amp-z-group.html,booking.com,Group,United Kingdom,2
Kollol Hotel,,Cox's Bazar,hotel,5.0,3.65,Exceptional | Liked: Best restaurant.,2026-04-19T18:16:18.000Z,xu,,,3.0,577b8a194a4e1115,https://www.booking.com/hotel/bd/kollol-by-j-amp-z-group.html,booking.com,Group,Bangladesh,3
Kollol Hotel,,Cox's Bazar,hotel,4.5,3.65,Superb | Liked: We got sufficient breakfast items.They need to focus on the taste of those items.And the location is superb.. | Disliked: they need to minimise the food prices..,2026-04-14T15:24:30.000Z,en,,,0.0,4eac5abc62f001b8,https://www.booking.com/hotel/bd/kollol-by-j-amp-z-group.html,booking.com,Group,Bangladesh,2
West Park Inn,,Dhaka,hotel,5.0,3.1,"Exceptional | Liked: Clean, well mannered and good service",2026-08-04T11:11:56.000Z,en,,,0.0,48dd42dcc9fad9f9,https://www.booking.com/hotel/bd/west-park-inn-dhaka.html,booking.com,Solo traveler,Bangladesh,1
West Park Inn,,Dhaka,hotel,5.0,3.1,Exceptional | Liked: Ydf | Disliked: Gfff,2026-07-28T12:52:36.000Z,en,,,0.0,387d865344672e97,https://www.booking.com/hotel/bd/west-park-inn-dhaka.html,booking.com,Solo traveler,Bangladesh,1
West Park Inn,,Dhaka,hotel,2.0,3.1,"Disappointing | Liked: The ability to check-in at a very short time | Disliked: Cockroach in the room, long check-in process.",2026-07-27T06:52:38.000Z,en,,,0.0,6d75da4c269f37fe,https://www.booking.com/hotel/bd/west-park-inn-dhaka.html,booking.com,Solo traveler,Bangladesh,1
West Park Inn,,Dhaka,hotel,0.5,3.1,do not go over there | Disliked: they have generator but it was not working .they were inform that electrical will be gone but they did fixed the generator. the whole wos out of electricity,2026-07-13T09:39:30.000Z,en,,,0.0,bb78a040af62f1a0,https://www.booking.com/hotel/bd/west-park-inn-dhaka.html,booking.com,Solo traveler,Bangladesh,1
West Park Inn,,Dhaka,hotel,0.5,3.1,Bad | Liked: There service is too much bed. Their staff is also criminal. | Disliked: Thire bed behave,2026-07-12T09:33:27.000Z,xu,,,0.0,1c1c7bf26164c5b2,https://www.booking.com/hotel/bd/west-park-inn-dhaka.html,booking.com,Solo traveler,Bangladesh,1
West Park Inn,,Dhaka,hotel,2.0,3.1,Disappointing | Liked: Staff behavior is too good. Nice location | Disliked: Wash room condition is disgusting.. . And there was so many little cockroach's in the room.. They should work on wash room also on room cleaning..,2026-07-10T04:20:59.000Z,en,,,0.0,9d188ee705374b61,https://www.booking.com/hotel/bd/west-park-inn-dhaka.html,booking.com,Solo traveler,Bangladesh,2
West Park Inn,,Dhaka,hotel,5.0,3.1,Exceptional | Liked: The hospitality,2026-06-24T09:08:23.000Z,en,,,0.0,3a5153e357225d3e,https://www.booking.com/hotel/bd/west-park-inn-dhaka.html,booking.com,Couple,Bangladesh,1
West Park Inn,,Dhaka,hotel,3.5,3.1,Good | Liked: Staff behaviour and service also location. | Disliked: We got a disabled TV.,2026-06-19T13:22:10.000Z,en,,,0.0,15e02a30d6ad82dd,https://www.booking.com/hotel/bd/west-park-inn-dhaka.html,booking.com,Solo traveler,Bangladesh,1
West Park Inn,,Dhaka,hotel,2.0,3.1,"Disspointing | Liked: Good location | Disliked: Bad food
There was power cut but not generator backup for almost 2 hours",2026-06-16T16:59:12.000Z,en,,,0.0,217bf37fbc84fb87,https://www.booking.com/hotel/bd/west-park-inn-dhaka.html,booking.com,Couple,Bangladesh,1
West Park Inn,,Dhaka,hotel,1.5,3.1,Poor | Liked: Location & staffs are good. | Disliked: The room were very dirty. Ac didn’t work. But they changed the room after complaining.,2026-06-08T15:37:29.000Z,xu,,,0.0,c5e180c1ac99697e,https://www.booking.com/hotel/bd/west-park-inn-dhaka.html,booking.com,Solo traveler,Bangladesh,2
West Park Inn,,Dhaka,hotel,3.5,3.1,Good | Liked: Location and behavior of the staff | Disliked: Toilet was not so clean,2026-06-06T17:11:26.000Z,en,,,0.0,49e8f12488587f83,https://www.booking.com/hotel/bd/west-park-inn-dhaka.html,booking.com,Solo traveler,Bangladesh,1
West Park Inn,,Dhaka,hotel,5.0,3.1,Tremendous experience. Will definitely recommend. | Liked: Everything was as expected. | Disliked: Nothing.,2026-06-04T21:11:16.000Z,en,,,0.0,604a4973f812568d,https://www.booking.com/hotel/bd/west-park-inn-dhaka.html,booking.com,Solo traveler,Bangladesh,1
West Park Inn,,Dhaka,hotel,4.5,3.1,"Good experience. | Liked: Breakfast was good. They serve immediately made foods maintaining good cleanliness and proper Hygiene. | Disliked: Sometimes,, price of mid day meal and supper is a little bit high. There is some scope to keep the bill in some resistance.",2026-06-04T15:28:18.000Z,xu,,,1.0,c5dd9bc740fee607,https://www.booking.com/hotel/bd/west-park-inn-dhaka.html,booking.com,Family,Bangladesh,2
West Park Inn,,Dhaka,hotel,5.0,3.1,"wonderful and will come again | Liked: first i choose this for appropriate location , after my stay i was enjoyed a lot there beacuse of friendly staff, helpful behavior, neat and clean room & bathroom . And food , that was so tasty and fresh, healthy with resonable.",2026-06-03T19:41:39.000Z,en,,,0.0,1d2c1ca91c603fe0,https://www.booking.com/hotel/bd/west-park-inn-dhaka.html,booking.com,Couple,Bangladesh,1
West Park Inn,,Dhaka,hotel,0.5,3.1,very bad | Liked: very bad | Disliked: staff behavior are very bad,2026-05-31T17:20:08.000Z,xu,,,0.0,77f74a7ea096a8ce,https://www.booking.com/hotel/bd/west-park-inn-dhaka.html,booking.com,Couple,Bangladesh,1
West Park Inn,,Dhaka,hotel,2.0,3.1,Disappointing | Disliked: aTelevision was not working which is totally disappointing.,2026-05-31T02:50:14.000Z,xu,,,0.0,59ed95eaf5cdd411,https://www.booking.com/hotel/bd/west-park-inn-dhaka.html,booking.com,Solo traveler,Bangladesh,1
West Park Inn,,Dhaka,hotel,2.5,3.1,"Location and Staff are so Good | Liked: Only Location and Staff | Disliked: Very bed smell in Every room… Toilet is unclean, AC is not working properly, Carpet is Smelly… Cockroach is roaming in the room",2026-05-29T23:04:12.000Z,en,,,0.0,0487a16d54003227,https://www.booking.com/hotel/bd/west-park-inn-dhaka.html,booking.com,Couple,United Kingdom,4
West Park Inn,,Dhaka,hotel,5.0,3.1,"Exceptional | Liked: It’s hotel Staff are so helpful behaviour, 
Its place very Secure and nice | Disliked: Very sweet solve problem friendly",2026-05-26T15:25:57.000Z,xu,,,0.0,de4ee549075110a6,https://www.booking.com/hotel/bd/west-park-inn-dhaka.html,booking.com,Solo traveler,Bangladesh,1
West Park Inn,,Dhaka,hotel,2.5,3.1,Good value for money but needs more attention from the staffs. | Liked: good location | Disliked: Provided dirty towels,2026-05-26T11:06:46.000Z,en,,,0.0,8688e36e2cb8277d,https://www.booking.com/hotel/bd/west-park-inn-dhaka.html,booking.com,Couple,Australia,1
West Park Inn,,Dhaka,hotel,4.0,3.1,Very good | Liked: Room were clean. | Disliked: Everything was perfect for a stay,2026-05-18T16:11:26.000Z,en,,,1.0,9c268c48ad379b4f,https://www.booking.com/hotel/bd/west-park-inn-dhaka.html,booking.com,Solo traveler,Bangladesh,1
Green Edge Hotel,,Dhaka,hotel,4.0,4.1,Very good | Liked: The cozy environment and beautiful room | Disliked: There was no washroom amenities.,2026-07-08T09:04:40.000Z,en,,,0.0,5855a5409b9082c7,https://www.booking.com/hotel/bd/greenedge.html,booking.com,Solo traveler,Bangladesh,1
Green Edge Hotel,,Dhaka,hotel,4.0,4.1,Very good | Liked: WC Smell bad abit,2026-06-23T15:01:12.000Z,xu,,,0.0,da6c1b8533c0bdb9,https://www.booking.com/hotel/bd/greenedge.html,booking.com,Couple,Cambodia,5
Green Edge Hotel,,Dhaka,hotel,4.5,4.1,Amazing place for stay. Thanks to the host. | Liked: Clean Environment | Disliked: Some washroom stuffs needs to be repaired a bit.,2026-06-10T10:13:09.000Z,xu,,,0.0,c124143d8f7b34b2,https://www.booking.com/hotel/bd/greenedge.html,booking.com,Couple,Bangladesh,1
Green Edge Hotel,,Dhaka,hotel,5.0,4.1,The stay was as expected. Had a nice experience. Would definitely recommend. | Liked: The stay was as expected. Had a nice experience. Would definitely recommend. | Disliked: Nothing.,2026-06-06T06:38:06.000Z,en,,,0.0,b361f4e7649b8634,https://www.booking.com/hotel/bd/greenedge.html,booking.com,Couple,Bangladesh,1
Green Edge Hotel,,Dhaka,hotel,3.5,4.1,You can try. | Liked: Cozy Weather. | Disliked: Could not found.,2026-06-01T15:26:57.000Z,en,,,0.0,5a2fbc0e3b889cfc,https://www.booking.com/hotel/bd/greenedge.html,booking.com,Solo traveler,Bangladesh,1
Green Edge Hotel,,Dhaka,hotel,4.5,4.1,Superb | Liked: Everything!,2026-05-19T23:44:31.000Z,en,,,0.0,09172a2130a2204a,https://www.booking.com/hotel/bd/greenedge.html,booking.com,Family,Bangladesh,1
Green Edge Hotel,,Dhaka,hotel,5.0,4.1,Exceptional | Liked: Everything,2026-03-03T09:50:30.000Z,en,,,0.0,347754e74758fde7,https://www.booking.com/hotel/bd/greenedge.html,booking.com,Solo traveler,Bangladesh,1
Green Edge Hotel,,Dhaka,hotel,4.0,4.1,Very good | Liked: Rooms and Everything,2026-03-02T07:07:12.000Z,xu,,,0.0,01ab59927b8a4dfb,https://www.booking.com/hotel/bd/greenedge.html,booking.com,Family,Bangladesh,1
Green Edge Hotel,,Dhaka,hotel,0.5,4.1,"A Masterclass in Misery and Mismanagement, WORST BOOKING.COM EXPERIENCE EVER | Liked: Not a damn thing | Disliked: Hands down the worst experience I've ever had.

​The nightmare started the moment I arrived: a 30 minutes wait with no manager in sight and no one reachable, I even called another manager, he said he left his job 1 year ago. What followed was a classic bait-and-switch— The WORST PART, I was given a different room with a bathroom so small I could barely stand, all because of a ""mix-up"" their excuse was there was a mixup with my room which was ""double booked"" the other party arrived earlier so they gave the room to them, No heads-up, I was not even informed about this earlier, no compensation for the misconduct.

​To top it all off, the room was a joke. I found bloodstains on the bedsheets and was given a half-towel, not even a whole towel whilst I booked the room for two. The AC didn’t work properly also there was no fan. And for the final insult? I accidentally left a t-shirt behind and was told they simply threw it in the ""dustbin"". This isn't the first time, either—my gold earrings vanished on a previous stay.

​Save yourself the trouble. Book literally anywhere else.",2025-09-09T17:57:14.000Z,en,,,7.0,977412c37f94463c,https://www.booking.com/hotel/bd/greenedge.html,booking.com,Solo traveler,Bangladesh,1
Green Edge Hotel,,Dhaka,hotel,5.0,4.1,Exceptional | Liked: Neat & Clean. Good Environment.,2025-06-30T05:16:20.000Z,en,,,0.0,ea62799cc21f207b,https://www.booking.com/hotel/bd/greenedge.html,booking.com,Couple,Bangladesh,1
Green Edge Hotel,,Dhaka,hotel,4.0,4.1,Very good | Liked: Privacy,2025-06-27T15:01:12.000Z,xu,,,0.0,8ad157b61780f154,https://www.booking.com/hotel/bd/greenedge.html,booking.com,Couple,Bangladesh,1
Green Edge Hotel,,Dhaka,hotel,4.0,4.1,"Very good | Liked: They need to take immediate action for Mosquito problem, Otherwise everything was very good.",2025-05-11T15:20:43.000Z,xu,,,0.0,f859dfb3fd22b3fc,https://www.booking.com/hotel/bd/greenedge.html,booking.com,Family,Bangladesh,2
Green Edge Hotel,,Dhaka,hotel,0.5,4.1,They canceled our room in the last hour | Disliked: They canceled our room in the last hour,2025-05-10T18:16:18.000Z,en,,,1.0,f2d70e046686e909,https://www.booking.com/hotel/bd/greenedge.html,booking.com,Couple,Switzerland,2
Green Edge Hotel,,Dhaka,hotel,3.0,4.1,"Wrote it above | Liked: Good location, good interior, manager was good | Disliked: Electric sockets in the room were not working had to charge our phone in the washroom. Soap and other things were not provided. Couldn’t watch tv as the socket was not working. Many lights were not working. Previous experience was better than this time.",2024-12-11T19:39:14.000Z,en,,,0.0,a074e89a081baf60,https://www.booking.com/hotel/bd/greenedge.html,booking.com,Couple,Bangladesh,1
Green Edge Hotel,,Dhaka,hotel,2.0,4.1,Should have notified me about the maintainance before letting me check in. | Disliked: There was no water supply in the bathroom!,2024-12-09T16:22:18.000Z,en,,,1.0,9b2430ba8daa55f2,https://www.booking.com/hotel/bd/greenedge.html,booking.com,Couple,Bangladesh,1
Green Edge Hotel,,Dhaka,hotel,3.5,4.1,Good | Liked: I liked the room | Disliked: Breakfast was not provided as promised,2024-11-07T05:58:41.000Z,en,,,0.0,1b1f105ddf420442,https://www.booking.com/hotel/bd/greenedge.html,booking.com,Couple,Bangladesh,1
Green Edge Hotel,,Dhaka,hotel,0.5,4.1,Bad | Disliked: They cancelled my bootking at the last hour.,2024-10-06T15:01:24.000Z,xu,,,1.0,e99fdc2d80003261,https://www.booking.com/hotel/bd/greenedge.html,booking.com,Family,Bangladesh,1
Green Edge Hotel,,Dhaka,hotel,2.5,4.1,"Never again | Liked: The air conditioning | Disliked: Mattress covers stained, duvet look like it came from a homeless person shower was in the toilet cubicle, didn’t know wether to stand up or sit on re toilet lol",2024-09-01T21:18:58.000Z,en,,,5.0,e624b5d47550e663,https://www.booking.com/hotel/bd/greenedge.html,booking.com,Solo traveler,Bangladesh,4
Green Edge Hotel,,Dhaka,hotel,5.0,4.1,Overall great stay. Would recommend | Liked: Owner is very nice and responsive. Staff are always there to help if needed,2024-04-03T09:13:28.000Z,xu,,,0.0,f85a63976e89a7e4,https://www.booking.com/hotel/bd/greenedge.html,booking.com,Couple,Malaysia,1
Green Edge Hotel,,Dhaka,hotel,4.0,4.1,Very good and cozy environment. Staffs were really helpful. Very good location | Liked: Environment | Disliked: Just didn’t like that you don’t have a lock on the door inside the room which cannot be opened from outside. And there should be generator service 24 hours.,2024-01-28T13:48:14.000Z,en,,,1.0,cc1d50786d8e1dea,https://www.booking.com/hotel/bd/greenedge.html,booking.com,Couple,Bangladesh,1
Civic Inn,,Dhaka,hotel,0.5,3.65,Bad | Liked: not at all. | Disliked: Staff behave,2026-08-04T16:01:47.000Z,en,,,0.0,8f7b94253806182e,https://www.booking.com/hotel/bd/civic-inn-dhaka1.html,booking.com,Solo traveler,Australia,1
Civic Inn,,Dhaka,hotel,4.0,3.65,"Kind & Supportive. | Liked: Our flight was delayed, so we had to stay a few more hours than the official check out time. They let us stay complimentary till the evening.
Thanks to the management for their kind support and hospitality.",2026-08-01T08:37:05.000Z,xu,,,0.0,0b8a3b019041b1b7,https://www.booking.com/hotel/bd/civic-inn-dhaka1.html,booking.com,Family,Bangladesh,1
Civic Inn,,Dhaka,hotel,3.5,3.65,"Not bad not good | Liked: Good,  should be change manu for breakfast. | Disliked: Vegetable food  like same category.",2026-07-29T20:05:13.000Z,xu,,,0.0,80231ee6118a7acd,https://www.booking.com/hotel/bd/civic-inn-dhaka1.html,booking.com,Couple,United States,8
Civic Inn,,Dhaka,hotel,5.0,3.65,"Good | Liked: Friendly staff, good value for money. | Disliked: A little bit more upgraded & clean.",2026-07-20T08:08:23.000Z,xu,,,0.0,9472409c63a75078,https://www.booking.com/hotel/bd/civic-inn-dhaka1.html,booking.com,Solo traveler,Bangladesh,1
Civic Inn,,Dhaka,hotel,3.5,3.65,Good | Liked: Service very good. Room is spacious,2026-07-12T09:30:08.000Z,xu,,,0.0,8e1eebda5d7fc548,https://www.booking.com/hotel/bd/civic-inn-dhaka1.html,booking.com,Solo traveler,Bangladesh,1
Civic Inn,,Dhaka,hotel,1.5,3.65,Poor | Liked: Staff good but room conditions was bad. Brackfast | Disliked: Breckfast,2026-06-28T06:00:56.000Z,en,,,0.0,cd20b906aa10e495,https://www.booking.com/hotel/bd/civic-inn-dhaka1.html,booking.com,Solo traveler,United Kingdom,3
Civic Inn,,Dhaka,hotel,2.5,3.65,Passable | Liked: Not bad,2026-06-20T04:45:27.000Z,xu,,,0.0,191c0d0ac11f5a51,https://www.booking.com/hotel/bd/civic-inn-dhaka1.html,booking.com,Solo traveler,Bangladesh,1
